path_id,o_zone_id,d_zone_id,volume,link_sequence,path_row_zero_based,class,raw_reconstructed_flow
692,8,22,-7.769492023731295e-09,20;18;55;49;53;57;46,691,minor,0.002824043271419996
693,8,22,-8.067608427313918e-09,22;49;53;59;63,692,minor,0.05242671700504964
694,8,22,-8.642225101412503e-09,22;48;28;46,693,minor,0.0015182888654611017
695,8,22,-5.5340679446122876e-09,20;18;56;61;57;46,694,minor,0.0017554534180372339
696,8,22,4.641849573582579e-09,22;50;56;62;65,695,minor,0.01905953172594327
697,8,22,-8.642225100811126e-09,20;18;55;48;28;46,696,minor,0.001755453583348554
698,8,23,1199.9999999366796,20;18;56;63;70,697,major,296.7695592279088
699,8,23,-7.769492024966011e-09,22;49;53;57;46;70,698,minor,0.0036320874664684255
700,8,23,7.230490377661256e-09,20;18;56;62;66;76,699,minor,0.7502788628040042
701,8,23,1.2176677278820543e-09,20;18;56;63;69;66;76,700,minor,0.7576417165430548
702,8,23,8.745895931986072e-08,22;50;56;63;70,701,minor,0.01152825356760312
703,8,23,-7.769492024702187e-09,22;49;53;57;44;42,702,minor,0.5974722699452888
704,8,23,7.230490637749234e-09,20;18;56;62;65;70,703,minor,0.014926223742180084
705,8,23,-7.769492023325143e-09,20;18;55;49;53;57;46;70,704,minor,0.003869252184252381
706,8,23,-8.441280404118561e-09,19;15;11;10;34;42,705,minor,1.0376200806897824
707,8,23,-8.067608427019898e-09,22;49;53;59;63;70,706,minor,0.053471925918038066
708,8,24,799.9999998846697,20;18;56;62;66,707,major,197.50068982293186
709,8,24,2.2145623258740482e-08,20;18;56;63;69;66,708,minor,0.005569235622964505
710,8,24,-7.914219366161359e-09,22;49;53;57;46;69;66,709,minor,0.002851586863722805
711,8,24,2.2145623320291296e-08,20;18;56;63;70;73,710,minor,0.8074934363169793
712,8,24,8.745896026663307e-08,22;50;56;62;66,711,minor,0.003384896621363903
713,8,24,-7.914219365836118e-09,22;49;53;57;46;70;73,712,minor,0.8047757818514839
714,8,24,-8.067608426653266e-09,22;49;53;59;62;66,713,minor,0.04532856929505516
715,8,24,1.4172593999097182e-08,22;50;56;63;69;66,714,minor,0.01074775253972076
716,8,24,-7.914219364745874e-09,20;18;55;49;53;57;46;69;66,715,minor,0.0030887515815243294
717,8,24,1.2176678498044003e-09,20;18;56;62;65;70;73,716,minor,0.8160699153996085
718,9,1,2000.000000015375,23;11;8;5,717,major,499.97911315229345
719,9,1,-3.5941915049894662e-09,23;12;14;3,718,minor,0.0019521990601451822
720,9,1,-4.3964506351295366e-09,25;27;31;8;5,719,minor,0.015950294270368898
721,9,1,-7.3843219406175105e-09,25;27;33;35;5,720,minor,0.002984333082068663
722,9,2,-3.52682510868059e-09,23;12;14,721,minor,3.592238312366547e-11
723,9,2,-7.835781438760782e-09,24;19;14,722,minor,0.001359710392676041
724,9,2,-9.025406045909631e-09,25;29;47;19;14,723,minor,0.008161075775141871
725,9,2,800.000000020388,23;11;8;5;1,724,major,199.9904791923983
726,9,3,400.0,23;11;8,725,major,99.99999997913523
727,9,4,2800.0,23;11,726,major,699.9999999808157
728,9,5,3200.0,23,727,major,799.9999999834026
729,9,6,1600.000000006749,23;12,728,major,399.99999993116325
730,9,6,-6.748779934982359e-09,24;19,729,minor,1.6759996168680402e-12
731,9,7,-7.505142315246445e-09,25;29;50;54,730,minor,0.001283435578945915
732,9,7,2400.0000000319324,24;20,731,major,599.9882289955854
733,9,7,-8.493713481906049e-09,23;12;16;20,732,minor,0.002189363499255855
734,9,7,-8.226974868734742e-09,25;29;47;20,733,minor,0.007954203387186942
735,9,7,-7.706777030292448e-09,25;30;52;50;54,734,minor,0.0003439629219354409
736,9,8,3200.000000024948,24,735,major,799.9905270929848
737,9,8,-8.493713481963882e-09,23;12;16,736,minor,0.00043391009408583203
738,9,8,-8.226974868811289e-09,25;29;47,737,minor,0.006198749982251096
739,9,8,-8.226974867804713e-09,25;29;50;54;17,738,minor,0.00284024549442026
740,9,10,11200.0,25,739,major,2799.999999994404
741,9,11,5600.0,25;27,740,major,1399.9999999830843
742,9,12,-7.361657241226774e-09,25;27;33,741,minor,0.0036872372926461533
743,9,12,2400.000000014077,23;11;8;7,742,major,599.9817019114946
744,9,12,-6.7155733278168035e-09,23;11;10;33,743,minor,0.014610829745868581
745,9,13,-7.361657241226794e-09,25;27;33;37,744,minor,0.00034466338215448367
746,9,13,2400.0000000540635,23;11;8;7;37,745,major,595.9371594938481
747,9,13,-8.897332602623093e-09,25;28;46;69;66;74,746,minor,0.006193127806008905
748,9,13,-8.897332602291031e-09,25;27;34;42;73;74,747,minor,1.8332559342192387
749,9,13,-6.7155733278168375e-09,23;11;10;33;37,748,minor,0.01126825583645677
750,9,13,-8.897332602531831e-09,25;28;46;70;73;74,749,minor,0.8081173231879616
751,9,13,-8.897332602467991e-09,25;28;44;42;73;74,750,minor,1.4019575060016598
752,9,13,-4.396450635764401e-09,25;27;31;8;7;37,751,minor,0.0017036735764890398
753,9,14,3.412256767940776e-09,25;27;34,752,minor,0.43214496336845637
754,9,14,3.41225674160398e-09,25;28;44,753,minor,0.0008465363337294973
755,9,14,2399.999999993176,23;11;10;34,754,major,599.5670084204774
756,9,15,3600.0,25;28,755,major,899.999999989297
757,9,16,5600.0,25;29,756,major,1399.9999999739152
758,9,17,-7.695497009757919e-09,25;29;49,757,minor,0.0003439629350789723
759,9,17,3600.000000007696,25;30,758,major,899.9996560207403
760,9,18,-7.48246248504743e-09,25;29;50,759,minor,0.0034428610254496513
761,9,18,800.0000000074825,24;20;18,760,major,199.9965570994885
762,9,19,-8.028518387938017e-09,25;29;49;53,761,minor,0.0028017244455687124
763,9,19,1600.000000004386,25;28;45,762,major,399.9968542993403
764,9,19,3.642623582769372e-09,25;30;53,763,minor,0.00034396293135032646
765,9,20,-7.48246248626911e-09,25;29;50;56,764,minor,0.009573426575587261
766,9,20,-8.894351132283057e-09,25;29;49;53;59,765,minor,0.05151709940774024
767,9,20,-7.482462486530777e-09,25;28;45;59,766,minor,0.04426000202141514
768,9,20,-7.87466125005978e-09,25;30;53;59,767,minor,0.0490593378681997
769,9,20,-7.482457478707219e-09,25;28;46;68,768,minor,0.012224289102899244
770,9,20,2400.0000000714217,24;20;18;56,769,major,599.7879873921838
771,9,20,-7.687629100642972e-09,25;30;52;50;56,770,minor,0.008633953919438227
772,9,20,-7.796640488170192e-09,25;28;46;69;64,771,minor,0.018973325679231212
773,9,20,-8.493713481906052e-09,23;12;16;20;18;56,772,minor,0.006003145673621417
774,9,20,-8.226974868734755e-09,25;29;47;20;18;56,773,minor,0.011767985561044025
775,9,21,1200.0000000396676,25;28;46;69,774,major,297.12827757108636
776,9,21,-8.292482382554464e-09,25;29;49;53;57;46;69,775,minor,0.017616604591795038
777,9,21,-1.4140548739059666e-09,25;29;50;56;62,776,minor,0.01814991415249039
778,9,21,-7.465793933055707e-09,25;28;46;70;73;75,777,minor,0.8550260418150752
779,9,21,-7.465793931795262e-09,25;27;34;42;73;75,778,minor,1.8801646521125894
780,9,21,-8.396670586263954e-09,25;29;49;53;59;62,779,minor,0.06009358703081508
781,9,21,-3.223915259097994e-09,25;29;50;56;63;69,780,minor,0.025512770170998164
782,9,21,-3.408583120317996e-09,25;30;53;57;46;69,781,minor,0.015158843040989994
783,9,22,2800.0000000082923,25;28;46,782,major,699.9985874338474
784,9,22,-8.292482382882613e-09,25;29;49;53;57;46,783,minor,0.0014125526310685976
785,9,23,3.4122567716092222e-09,25;27;34;42,784,minor,1.0265284805080181
786,9,23,3.412256735782005e-09,25;28;46;70,785,minor,0.0013898722882218495
787,9,23,3.412256745282618e-09,25;28;44;42,786,minor,0.5952300534732913
788,9,23,-3.891404758832043e-09,25;28;46;69;66;76,787,minor,0.7526818536709043
789,9,23,2000.0000000290595,23;11;10;34;42,788,major,496.26000318300095
790,9,23,-8.485317034590987e-09,25;29;49;53;57;46;70,789,minor,0.002457761544411796
791,9,23,-7.3557775557340574e-09,25;27;33;37;39;76,790,minor,0.7550568163619574
792,9,23,-5.5805230048532e-09,25;30;53;57;46;70,791,minor,3.0386804183990535e-11
793,9,23,-5.498263844896441e-09,25;29;50;56;63;70,792,minor,0.010353927173568478
794,9,23,-8.485317034473389e-09,25;29;49;53;57;44;42,793,minor,0.5962979442357744
795,9,24,-3.922692738029636e-09,25;28;46;69;66,794,minor,0.0006093716871261451
796,9,24,-3.922692728656158e-09,25;27;34;42;73,795,minor,1.8276721735558663
797,9,24,-3.922692735453346e-09,25;28;46;70;73,796,minor,0.8025335650744363
798,9,24,-3.922692733652607e-09,25;28;44;42;73,797,minor,1.3963737464110642
799,9,24,-7.361657239805851e-09,25;27;33;37;39,798,minor,0.00298433307544807
800,9,24,800.0000000457153,23;11;8;7;37;39,799,major,193.3237414375473
801,9,24,-8.667008007604162e-09,25;29;49;53;57;46;69;66,800,minor,0.0016772609413329698
802,9,24,1.1126061679094766e-09,23;11;10;34;42;73,801,minor,1.8385957634117185
803,9,24,-6.4414834442012396e-09,25;29;50;56;62;66,802,minor,0.0022105705620893146
804,9,24,-8.667008007475698e-09,25;29;49;53;57;46;70;73,803,minor,0.8036014562309339
805,10,1,5140.003470744872,26;23;11;8;5,804,major,1299.8096481160444
806,10,1,59.99652929813181,27;31;8;5,805,minor,0.1337382835880403
807,10,1,-5.094473455476245e-09,27;33;35;5,806,minor,0.004157958559164898
808,10,1,-8.822469119229931e-09,29;47;19;14;3,807,minor,0.011286900286339746
809,10,1,-3.59419150799953e-09,26;23;12;14;3,808,minor,0.004829497839383037
810,10,1,-8.822469118791999e-09,29;50;54;17;19;14;3,809,minor,0.007928395797508758
811,10,1,-8.826325039934397e-09,29;47;19;15;11;8;5,810,minor,0.022221611736708113
812,10,1,-7.84336424503643e-09,26;24;19;14;3,811,minor,0.006189208206401994
813,10,2,-8.820212136577846e-09,29;47;19;14,812,minor,0.009334701257003211
814,10,2,-3.526825117025942e-09,26;23;12;14,813,minor,0.002877298815063302
815,10,2,-8.820212136138259e-09,29;50;54;17;19;14,814,minor,0.005976196768176137
816,10,2,-7.835781439661821e-09,26;24;19;14,815,minor,0.0042370091780157895
817,10,2,-8.867308651106168e-09,30;52;47;19;14,816,minor,0.00839522859953823
818,10,2,-4.2449909333964524e-09,27;31;9;12;14,817,minor,0.004157958521250865
819,10,2,2400.0000000421155,26;23;11;8;5;1,818,major,599.9650215788148
820,10,3,1178.19562557913,26;23;11;8,819,major,299.8918469631121
821,10,3,21.804374434790287,27;31;8,820,minor,0.08177343917123298
822,10,3,-5.094473451569835e-09,27;33;35,821,minor,0.0041579585131083854
823,10,3,-8.826325039726431e-09,29;47;19;15;11;8,822,minor,0.022221611690652288
824,10,4,4725.101984745219,26;23;11,823,major,1199.974933098981
825,10,4,74.89801525478099,27;31,824,minor,0.025066875186477766
826,10,5,4000.0,26;23,825,major,999.9999999767546
827,10,6,-8.557261514405077e-09,29;47;19,826,minor,0.007974990864285478
828,10,6,3200.000000023863,26;23;12,827,major,799.9845311484912
829,10,6,-8.557261513753023e-09,29;50;54;17;19,828,minor,0.004616486375899606
830,10,6,-6.748779935731467e-09,26;24;19,829,minor,0.002877298785452103
831,10,7,7600.000000003872,29;50;54,830,major,1899.990872149922
832,10,7,-3.871923112649276e-09,29;47;20,831,minor,0.00912782884966147
833,10,8,-7.406299092886519e-09,29;47,832,minor,0.007372375461576583
834,10,8,-7.406299090765476e-09,29;50;54;17,833,minor,0.004013870975123589
835,10,8,6400.000000014812,26;24,834,major,1599.9886137454707
836,10,9,11200.0,26,835,major,2799.9999999933516
837,10,11,16000.0,27,836,major,3999.9999999886804
838,10,12,8000.0,27;33,837,major,1999.9999999752142
839,10,13,-5.014146820303997e-09,27;33;37,838,minor,0.0015182888622154375
840,10,13,-8.627190994808565e-09,28;46;69;66;74,839,minor,0.007366753287757766
841,10,13,-8.627190994293165e-09,27;34;42;73;74,840,minor,1.8344295594542048
842,10,13,-8.627190994666915e-09,28;46;70;73;74,841,minor,0.8092909485613937
843,10,13,7600.000000039524,26;23;11;8;7;37,842,major,1895.9442632897494
844,10,13,-8.627190994567839e-09,28;44;42;73;74,843,minor,1.4031311312948813
845,10,14,1409.9206824580922,27;34,844,minor,16.27640993122714
846,10,14,6990.079317541908,28;44,845,major,2083.723590038471
847,10,15,16000.0,28,846,major,3999.999999994893
848,10,16,17600.0,29,847,major,4399.999999979512
849,10,17,-7.695497010023715e-09,29;49,848,minor,0.001517588417117615
850,10,17,15600.000000007694,30,849,major,3899.9984824008543
851,10,18,2800.0,29;50,850,major,699.9999999792366
852,10,19,-8.028518388384893e-09,29;49;53,851,minor,0.0039753499278028445
853,10,19,7200.0000000043865,28;45,852,major,1799.9945070539745
854,10,19,3.642623560019046e-09,30;53,853,minor,0.0015175884110107257
855,10,20,3219.429020175908,29;50;56,854,major,1314.4824864894758
856,10,20,-8.028518388379592e-09,29;49;53;59,855,minor,0.052690724867671984
857,10,20,6778.441003851113,28;45;59,856,major,1185.3908865595968
858,10,20,3.642623560297085e-09,30;53;59,857,minor,0.050232963244049716
859,10,20,2.1299759773660587,28;46;68,858,minor,0.023703239531318837
860,10,21,4800.000000008293,28;46;69,859,major,1199.981209759523
861,10,21,-8.2924823829852e-09,29;49;53;57;46;69,860,minor,0.018790230074184316
862,10,22,10400.0,28;46,861,major,2599.9999999920747
863,10,23,915.1008405056022,27;34;42,862,minor,31.105621746928527
864,10,23,4043.201746972681,28;46;70,863,major,647.9894493613423
865,10,23,2241.697412528792,28;44;42,864,major,1120.1474419683657
866,10,23,1.2176677098756426e-09,28;46;69;66;76,865,minor,0.7538554781429051
867,10,23,-8.292482382960017e-09,29;49;53;57;46;70,866,minor,0.0036313870265639037
868,10,24,1177.3241611324445,28;46;69;66,867,major,698.407688347403
869,10,24,488.9970482069167,27;34;42;73,868,minor,40.483105482850576
870,10,24,831.5479774206416,28;46;70;73,869,minor,23.19009287952646
871,10,24,702.1308132751392,28;44;42;73,870,minor,37.05822400929151
872,10,24,-5.337544308989921e-09,27;33;37;39,871,minor,0.004157958553082958
873,10,24,-8.29248238252529e-09,29;49;53;57;46;69;66,872,minor,0.002850886423407778
874,10,24,-1.4140548732447515e-09,29;50;56;62;66,873,minor,0.0033841960348853922
875,10,24,-8.292482382312398e-09,29;49;53;57;46;70;73,874,minor,0.8047750815628376
876,10,24,-3.4085831198690954e-09,30;53;57;46;69;66,875,minor,0.00039312490865986427
877,10,24,-8.396670586238712e-09,29;49;53;59;62;66,876,minor,0.045327868861658294
878,11,1,2000.0000000050943,31;8;5,877,major,499.9999999933154
879,11,1,-5.0944737475575975e-09,33;35;5,878,minor,5.6968263439927114e-11
880,11,2,-4.244991318219271e-09,31;9;12;14,879,minor,2.082040095885418e-11
881,11,2,-5.094473743097731e-09,33;35;5;1,880,minor,5.0954351848986335e-11
882,11,2,800.0000000522027,31;8;5;1,881,major,199.9758746229546
883,11,2,-9.194983732445396e-09,32;29;47;19;14,882,minor,0.007817112856631975
884,11,2,-8.178787062278119e-09,32;26;23;12;14,883,minor,0.0013597104204063973
885,11,2,-9.194983732237997e-09,32;29;50;54;17;19;14,884,minor,0.004458608367175813
886,11,2,-7.461728189937414e-09,33;35;6;9;12;14,885,minor,0.007770517819474271
887,11,2,-8.832677723922836e-09,32;26;24;19;14,886,minor,0.0027194207782822444
888,11,3,1200.0000000050943,31;8,887,major,299.9999999937906
889,11,3,-5.094473745575024e-09,33;35,888,minor,1.0911826997528351e-11
890,11,4,6000.0,31,889,major,1499.9999999954819
891,11,5,2000.0,31;9,890,major,499.99999999316964
892,11,6,1600.0000000163996,31;9;12,891,major,399.9935425384384
893,11,6,-9.064064098867806e-09,32;29;47;19,892,minor,0.0064574024642850975
894,11,6,-7.335627736210826e-09,32;26;23;12,893,minor,2.917347613484722e-11
895,11,7,-5.502912315351205e-09,32;29;50;54,894,minor,0.0009394726590945812
896,11,7,-6.5345329133710084e-09,31;9;12;16;20,895,minor,0.0021893634820089047
897,11,7,-7.4062990923543254e-09,32;29;47;20,896,minor,0.007610240465029006
898,11,7,-6.118150544000442e-09,32;30;52;50;54,897,minor,2.9897820330582192e-12
899,11,7,-7.829218607608338e-09,34;41;45;58;52;50;54,898,minor,0.9309861997545604
900,11,7,2000.0000000333912,32;26;24;20,899,major,499.05827467158815
901,11,8,-7.406299092644604e-09,32;29;47,900,minor,0.005854787060813382
902,11,8,-6.534532913935112e-09,31;9;12;16,901,minor,0.00043391007855872465
903,11,8,-7.406299090523549e-09,32;29;50;54;17,902,minor,0.002496282574360617
904,11,8,3200.0000000458617,32;26;24,903,major,799.0486045565158
905,11,8,-8.493713481963882e-09,32;26;23;12;16,904,minor,0.0017936204787841609
906,11,8,-7.623531771170349e-09,32;30;52;47,905,minor,0.004915314404348545
907,11,8,-8.397042722209442e-09,34;41;45;58;52;47,906,minor,0.9359015144221384
908,11,9,5600.0,32;26,907,major,1399.9999999869792
909,11,10,15600.0,32,908,major,3899.999999993627
910,11,12,5600.0,33,909,major,1399.9999999865338
911,11,13,4000.0,33;37,910,major,999.9999999858587
912,11,14,6400.0,34,911,major,1599.9999999484826
913,11,15,199.6607054558492,34;41,912,minor,13.180700921230283
914,11,15,5400.339294544151,32;28,913,major,1386.81929906729
915,11,16,5600.0,32;29,914,major,1399.9999999731388
916,11,17,-7.695497009792409e-09,32;29;49,915,minor,1.613519040599698e-11
917,11,17,4000.000000017846,32;30,916,major,999.0709689724081
918,11,17,-5.075212521587562e-09,34;41;45;58,917,minor,0.9285284369759003
919,11,17,-5.075212567177072e-09,32;28;45;58,918,minor,0.0005025734986973673
920,11,18,399.9999999816256,32;29;50,919,major,99.99784054740259
921,11,18,1.8374426176985036e-08,32;30;52;50,920,minor,0.002159425461268044
922,11,19,100.99038026873598,34;41;45,921,minor,9.323691156814085
923,11,19,-8.028518387893362e-09,32;29;49;53,922,minor,0.0024577615265675423
924,11,19,1499.009619741184,32;28;45,923,major,389.65560882595986
925,11,19,3.6426235850292286e-09,32;30;53,924,minor,1.3103490514865257e-11
926,11,19,-5.534067449151284e-09,34;42;72;67;45,925,minor,1.0182422416272066
927,11,20,872.9221175667182,32;29;50;56,926,minor,0.27284300733306965
928,11,20,86.94858716115853,34;41;45;59,927,minor,9.114959396693834
929,11,20,-8.028518387794861e-09,32;29;49;53;59,928,minor,0.0511731364664367
930,11,20,2.1924072471110154,34;42;72;68,929,minor,1.8495506703563527
931,11,20,2.1821031544148988,34;41;46;68,930,minor,1.6766469975051321
932,11,20,1433.5416698878337,32;28;45;59,931,major,584.0433026725483
933,11,20,7.655731235115517e-09,34;42;73;75;64,932,minor,1.879604929609569
934,11,20,3.642623589818617e-09,32;30;53;59,933,minor,0.048715374846142495
935,11,20,2.2131149718382503,32;28;46;68,934,minor,0.021295679202457674
936,11,20,7.655731549421333e-09,34;42;72;69;64,935,minor,1.0419081057815331
937,11,21,841.6619593853438,34;42;73;75,936,major,375.63461922088595
938,11,21,78.74101761180965,34;41;46;69,937,minor,8.431774119968694
939,11,21,222.32813962672316,34;42;72;69,938,minor,15.534215317979482
940,11,21,457.2688833814608,32;28;46;69,939,minor,0.34689862874165556
941,11,21,-5.337544313686203e-09,33;37;39;75,940,minor,0.05249247531343196
942,11,22,130.39579966037502,34;41;46,941,minor,10.637783510506246
943,11,22,462.0902297129328,34;42;72,942,minor,22.020493984031475
944,11,22,3807.5139706321816,32;28;46,943,major,1065.4125791193458
945,11,22,1.217667774506983e-09,34;42;73;75;65,944,minor,1.8769156048464515
946,11,22,-6.706456407820404e-09,33;37;39;75;65,945,minor,0.05222776697214826
947,11,23,5200.0,34;42,946,major,1299.9999999205907
948,11,24,2400.000000005338,34;42;73,947,major,599.9999998879898
949,11,24,-5.337544317938427e-09,33;37;39,948,minor,5.038094941234306e-11
950,12,1,800.0,35;5,949,major,199.99999999890858
951,12,2,400.00000000474006,35;5;1,950,major,99.99293238526234
952,12,2,-4.740084204913934e-09,35;6;9;12;14,951,minor,0.007067613542242418
953,12,3,800.0,35,952,major,199.99999999933777
954,12,4,2400.000000006699,35;6,953,major,599.9285657982492
955,12,4,-6.6992539082584124e-09,36;31,954,minor,0.07143419924365187
956,12,5,800.0000000066992,35;6;9,955,major,199.92533293747553
957,12,5,-6.699253906230085e-09,36;31;9,956,minor,0.07466705770496279
958,12,6,27.074094943967427,35;6;9;12,957,minor,0.030243320851052746
959,12,6,-6.699253824793446e-09,36;31;9;12,958,minor,0.07135514840841105
960,12,6,772.9259050627319,35;5;1;4,959,major,199.8984014331803
961,12,7,41.39869188578915,35;6;9;12;16;20,960,minor,0.06027613717109759
962,12,7,-5.776429856921123e-09,36;32;29;50;54,961,minor,0.07365433140348915
963,12,7,99.98929335287686,37;39;75;64;60;54,962,minor,0.6446706015659471
964,12,7,-6.6992538270367995e-09,36;31;9;12;16;20,963,minor,0.07490422226000745
965,12,7,-7.499686599765587e-09,36;32;29;47;20,964,minor,0.08032509927230402
966,12,7,2.0764101728823235e-08,37;39;75;65;68;60;54,965,minor,0.07334083040318679
967,12,7,2658.612014684016,35;5;1;4;16;20,966,major,698.1372331659105
968,12,7,2.0764101841365012e-08,37;39;76;72;68;60;54,967,minor,0.7729208452626197
969,12,7,6.208951536287779e-08,35;6;9;12;16;22;50;54,968,minor,0.009959285383500383
970,12,7,-6.323658718333783e-09,36;32;30;52;50;54,969,minor,0.07271485876715211
971,12,8,42.48021060170614,35;6;9;12;16,970,minor,0.04946469076167059
972,12,8,-7.49968659970693e-09,36;32;29;47,971,minor,0.07856964586800672
973,12,8,-6.6992538269276844e-09,36;31;9;12;16,972,minor,0.07314876885641235
974,12,8,2357.519789360549,35;5;1;4;16,973,major,599.6501332124126
975,12,8,-7.499686597901327e-09,36;32;29;50;54;17,974,minor,0.07521114138139719
976,12,8,5.94435224871524e-08,36;32;26;24,975,minor,0.07347195570267798
977,12,9,-7.459269841079011e-09,36;32;26,976,minor,0.0740745691894451
978,12,9,2400.000000014158,35;6;9;13,977,major,599.85160231738
979,12,9,-6.6992539082584455e-09,36;31;9;13,978,minor,0.07432309477466578
980,12,10,8000.0,36;32,979,major,1999.999999979031
981,12,11,5600.0,36,980,major,1399.9999999854035
982,12,13,5200.0,37,981,major,1299.9999999993247
983,12,14,2799.9999997812533,36;34,982,major,699.2458617017493
984,12,14,2.1874657491078815e-07,37;39;76;71,983,minor,0.7541382321368761
985,12,15,103.38710706039704,36;34;41,984,minor,10.249649227505618
986,12,15,2.187475529673936e-07,37;39;75;65;67,985,minor,0.053741775713860185
987,12,15,2.187475984794327e-07,37;39;76;72;67,986,minor,0.753321859825939
988,12,15,2696.612892297187,36;32;28,987,major,686.513380091358
989,12,15,2.1874763711895906e-07,37;39;76;71;41,988,minor,1.2554582907268712
990,12,15,-5.534067450645635e-09,36;34;42;72;67,989,minor,1.0982112084419933
991,12,15,-8.29248238287215e-09,36;32;29;49;53;57,990,minor,0.07623752035163765
992,12,16,-5.513580056353344e-09,36;32;29,991,minor,0.07271485875280508
993,12,16,2799.9999999085467,35;6;9;12;16;22,992,major,698.7904198792947
994,12,16,-6.1261019261528734e-09,36;32;30;52,993,minor,0.07177538611867755
995,12,16,-7.831707425934577e-09,36;34;41;45;58;52,994,minor,1.002761585932617
996,12,16,-7.852072944914011e-09,37;39;75;65;67;45;58;52,995,minor,0.05330786014151423
997,12,16,1.1877710001139957e-07,35;6;9;13;25;29,996,minor,0.009019812967521107
998,12,17,-7.695497009585311e-09,36;32;29;49,997,minor,0.07271485883017417
999,12,17,2400.000000050932,36;32;30,998,major,596.6637661915879
1000,12,17,-5.179031562675056e-09,37;39;75;65;67;45;58,999,minor,0.05178957121429781
1001,12,17,-5.07521252063637e-09,36;34;41;45;58,1000,minor,1.0012432956946722
1002,12,17,-5.179031560468363e-09,37;39;76;72;67;45;58,1001,minor,0.7513695806222294
1003,12,17,-5.0752125662265555e-09,36;32;28;45;58,1002,minor,0.07321743221746971
1004,12,17,-5.903084812274391e-09,37;39;75;64;61;58,1003,minor,0.05709148038143819
1005,12,17,-5.261519549726818e-09,35;6;9;12;16;22;49,1004,minor,0.009019812457671195
1006,12,17,-6.384560188627917e-09,37;39;75;65;68;61;58,1005,minor,0.0662817873936346
1007,12,17,-5.179031558556663e-09,37;39;76;71;41;45;58,1006,minor,1.2535059579028671
1008,12,18,-5.776429879305239e-09,36;32;29;50,1007,minor,0.07581375684816548
1009,12,18,799.9999996195875,37;39;75;64;60,1008,major,198.81695758433733
1010,12,18,2.669381446842115e-07,35;6;9;12;16;20;18,1009,minor,0.006940194536795757
1011,12,18,2.0764099230195575e-08,37;39;75;65;68;60,1010,minor,0.07550025586404507
1012,12,18,2.0764099342445125e-08,37;39;76;72;68;60,1011,minor,0.7750802707234774
1013,12,18,-6.323658737524353e-09,36;32;30;52;50,1012,minor,0.07487428421241915
1014,12,18,6.20895062920403e-08,35;6;9;12;16;22;50,1013,minor,0.012118710888978666
1015,12,18,-6.738131195037796e-09,36;31;9;12;16;20;18,1014,minor,0.07258743888462556
1016,12,18,-7.52205854402682e-09,36;32;29;47;20;18,1015,minor,0.07800831589545668
1017,12,18,3.62167943326057e-08,35;6;9;13;25;29;50,1016,minor,0.012118710728151516
1018,12,19,80.41364920523561,36;34;41;45,1017,minor,8.986330551323958
1019,12,19,2.1874762246155198e-07,37;39;75;65;67;45,1018,minor,0.04648766686119257
1020,12,19,-8.028518387672121e-09,36;32;29;49;53,1019,minor,0.07517262035271444
1021,12,19,2.187476679823265e-07,37;39;76;72;67;45,1020,minor,0.7460677509732951
1022,12,19,1.437148746313854e-08,37;39;75;64;61,1021,minor,0.051789571281549845
1023,12,19,1119.5863501213385,36;32;28;45,1022,major,287.95169300516596
1024,12,19,3.598600013423523e-09,37;39;75;65;68;61,1023,minor,0.06097987798823805
1025,12,19,2.187477066289289e-07,37;39;76;71;41;45,1024,minor,1.2482041818742455
1026,12,19,3.6426235962480476e-09,36;32;30;53,1025,minor,0.07271485867979038
1027,12,19,3.5986000393254993e-09,37;39;76;72;68;61,1026,minor,0.7605598868433507
1028,12,20,1599.9999999935844,37;39;75;64,1027,major,394.2667948564913
1029,12,20,2.076409906779077e-08,37;39;75;65;68,1028,minor,0.06340448887038058
1030,12,20,2.0764099165841512e-08,37;39;76;72;68,1029,minor,0.762984503729813
1031,12,20,1.217667831438688e-09,37;39;76;72;69;64,1030,minor,0.7697335328252115
1032,12,20,-6.032546342069934e-09,36;34;41;45;59,1031,minor,1.0446567617456677
1033,12,20,-6.1002035100891744e-09,37;39;75;65;67;45;59,1032,minor,0.09520303681135192
1034,12,20,-6.0325463658885666e-09,36;32;29;50;56,1033,minor,0.08194432240356742
1035,12,20,-6.100203508908304e-09,37;39;76;72;67;45;59,1034,minor,0.7947830465415008
1036,12,20,-6.032534368590121e-09,36;34;42;72;68,1035,minor,1.107873927121042
1037,12,20,-6.032534348016459e-09,36;34;41;46;68,1036,minor,1.0126210488503702
1038,12,21,1199.9999999987824,37;39;75,1037,major,299.23269065232404
1039,12,21,1.2176678378320927e-09,37;39;76;72;69,1038,minor,0.7673089224890873
1040,12,22,1729.4715503420682,37;39;75;65,1039,major,673.316439926978
1041,12,22,1070.5284496688218,37;39;76;72,1040,minor,24.586823923757162
1042,12,22,-5.4451170978389834e-09,36;34;41;46,1041,minor,1.000741422840525
1043,12,22,-5.445117122624438e-09,36;34;42;72,1042,minor,1.0959943010832196
1044,12,23,2800.0,37;39;76,1043,major,699.99999966919
1045,12,24,2000.0,37;39,1044,major,499.9999996999641
1046,13,1,2000.0,38;35;5,1045,major,499.99999999813014
1047,13,2,1200.00000000474,38;35;5;1,1046,major,299.99496706673546
1048,13,2,-4.740084215948696e-09,38;35;6;9;12;14,1047,minor,0.00503293129067417
