tier,o_zone_id,d_zone_id,volume,vehicle_fraction_assumption,persons_per_vehicle_assumption,status
smoke,1,80,0.04114512157356386,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,29,34,0.61315737821818,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,29,30,0.5616112061426484,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,29,91,0.5446876600894918,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,29,80,0.5037799980556348,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,30,91,3.5540260333982565,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,30,17,2.8714940156662383,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,30,80,2.788218688222113,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,30,11,2.46598755536507,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,30,87,2.2602737073483246,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,31,91,1.736062687500601,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,31,30,1.542387337416466,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,31,80,1.5076528858357123,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,31,17,1.4195532544623983,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,31,11,1.2476771681181573,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,32,34,0.5952334060006181,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,32,11,0.5944894795734141,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,32,30,0.589106595992152,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,32,91,0.5773475129354373,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,32,80,0.4771563388317122,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,33,34,1.3783752118236767,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,33,11,1.2778825554658944,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,33,30,1.267301645760747,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,33,91,1.2545623226388314,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,33,80,1.015211597644185,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,34,11,3.0573712576073273,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,34,30,2.510816162890967,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,34,91,2.4460039792181996,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,34,14,2.2019220142557443,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,34,94,2.1677091706056397,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,35,34,0.955616780457151,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,35,11,0.8186171743372491,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,35,30,0.7535747417255202,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,35,91,0.7415487965772041,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,35,80,0.6173091735695426,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,36,11,0.7381265466124661,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,36,34,0.6987841378995266,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,36,30,0.5713301268869997,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,36,91,0.553940966663516,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,36,94,0.5244848886041584,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,37,34,0.7617606474081439,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,37,11,0.7443385348950842,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,37,30,0.6414590288068263,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,37,91,0.6223800247691506,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,37,80,0.5500617641207951,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,38,91,0.558769395060265,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,38,30,0.4432361273835306,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,38,17,0.3917683251328991,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,38,87,0.35828593127476377,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,38,80,0.3497337664425339,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,39,80,0.277689691536487,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,39,91,0.199183751409687,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,39,86,0.12491974842466658,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,39,87,0.10297721433057445,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,39,92,0.09254979746029475,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,40,80,0.8988145743581447,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,40,91,0.47912536111227366,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,40,86,0.3105118712904281,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,40,94,0.29002377868397533,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,40,57,0.2696945761370211,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,41,80,1.395843558322184,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,41,91,0.9290214359765948,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,41,86,0.5939472610286068,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,41,87,0.48516295335813747,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,41,94,0.4626914579811438,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,42,80,1.4571766224262064,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,42,91,1.0663599267342727,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,42,86,0.6815995423206608,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,42,87,0.5575702523482494,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,42,94,0.49729365617061094,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,43,80,2.1535364821900997,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,43,91,1.2892811143882639,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,43,86,0.8517489096937667,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,43,94,0.7308052232021044,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,43,87,0.6879616038590997,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,44,80,1.386608286988525,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,44,91,0.9131801433876352,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,44,86,0.5943535436250467,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,44,87,0.48233583811533065,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,44,94,0.4701888545501293,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,45,80,1.2951364829300567,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,45,91,0.9005088442289462,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,45,86,0.5952623136026162,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,45,87,0.4810900566087916,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,45,94,0.4613356359629226,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,46,80,1.7682526330355763,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,46,91,1.1142235282012563,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,46,86,0.7566943769653273,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,46,94,0.6898440628656038,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,46,87,0.6109853989322379,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,47,80,1.4744267304217562,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,47,91,0.8206245051557944,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,47,94,0.6476934844833108,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,47,57,0.5829758756597402,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,47,86,0.5609460709460662,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,48,80,1.9674848565555356,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,48,91,1.3019273848027642,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,48,86,0.8933131763532884,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,48,94,0.8886088619074309,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,48,57,0.7486657203809807,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,49,80,1.0620467506705353,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,49,91,0.7956708713847013,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,49,86,0.5464709229607195,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,49,94,0.4930692037978825,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,49,87,0.4494089178528284,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,50,80,0.875719271949775,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,50,91,0.6995122659633113,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,50,86,0.48009742662322097,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,50,94,0.41414985475371413,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,50,87,0.39718784737664525,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,51,80,1.3201529684923428,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,51,91,0.7599683459387078,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,51,94,0.6524757481362601,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,51,57,0.5706258388287124,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,51,59,0.5434437652706438,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,52,80,1.189083377107197,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,52,91,0.7542395791958286,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,52,94,0.5892888332493369,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,52,86,0.5179970435324289,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,52,57,0.4893911669152091,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,53,80,1.2943644906019969,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,53,91,0.8674936357768424,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,53,94,0.6451763509823502,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,53,86,0.5957552867390754,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,53,57,0.5238769025664024,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,54,80,0.9478229333549778,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,54,91,0.6698535256579192,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,54,94,0.4770207258578081,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,54,86,0.45974970146506505,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,54,17,0.39221978033089666,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,55,80,1.021673059316832,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,55,91,0.8066731538808359,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,55,86,0.5517342716082517,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,55,94,0.5221129082600084,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,55,17,0.47780660693407245,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,56,80,2.7000910271717573,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,56,94,1.4874521598165211,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,56,91,1.3822435791541399,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,56,57,1.2826304892624136,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,56,59,1.234249411261836,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,57,80,3.6127425598807417,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,57,94,1.948056948798038,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,57,91,1.9353030859191345,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,57,59,1.6996252934579472,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,57,61,1.5642721119441392,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,58,80,3.1508053321951937,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,58,94,1.838263254308713,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,58,91,1.6338091677562574,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,58,57,1.529438888740744,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,58,59,1.487683356999092,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,59,80,3.3778204577984092,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,59,94,1.9366242233731237,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,59,91,1.8355339129865218,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,59,57,1.6949756549914206,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,59,61,1.5550457508505253,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,60,80,2.523436379260716,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,60,94,1.5589858876805989,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,60,91,1.3251250839695334,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,60,57,1.2411103329799864,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,60,59,1.2180089827758322,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,61,80,3.1194923202021094,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,61,94,1.8964622643589315,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,61,91,1.720679346357753,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,61,57,1.5641631501684001,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,61,59,1.5592029189128063,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,62,80,2.5042121070173438,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,62,94,1.6271793442564555,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,62,91,1.3329171002216469,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,62,57,1.2424227136393782,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,62,59,1.2266020681985093,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,63,80,2.82108991706248,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,63,94,1.8281664623185796,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,63,91,1.5714728672182376,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,63,57,1.41518969423067,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,63,59,1.4107477258367007,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,64,80,2.6184521353160464,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,64,94,1.6522376081568915,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,64,91,1.5276901609068065,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,64,57,1.2816596278322316,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,64,59,1.2666271344546904,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,65,80,2.0960037586979468,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,65,94,1.3047151267465515,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,65,91,1.2742153950524895,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,65,57,0.9952774694744712,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,65,59,0.9764549166952081,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,66,80,1.7325011954836205,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,66,91,1.1205747975133802,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,66,94,0.9522117395834885,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,66,86,0.7690643476167721,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,66,57,0.752314586469406,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,67,80,1.11397212897445,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,67,91,0.7964405391566451,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,67,94,0.6158570865592888,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,67,86,0.5449337999667142,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,67,17,0.4887964453429025,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,68,80,1.7077579763884145,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,68,91,1.2960755522823575,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,68,94,0.9440245963735663,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,68,86,0.8841081783877968,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,68,17,0.8013670299011988,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,69,80,0.8988886238676962,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,69,91,0.7379857774112337,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,69,94,0.500259928456359,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,69,86,0.5001573340338767,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,69,17,0.46270833623083435,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,70,80,0.8470968675582077,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,70,91,0.5329122406731094,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,70,94,0.5227190035410382,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,70,57,0.3930303062947596,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,70,59,0.38424158193288566,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,71,80,0.9892288583139489,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,71,91,0.6525681805835258,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,71,94,0.6048310878314401,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,71,86,0.44669914348836787,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,71,57,0.44667272978271716,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,72,80,1.2738254524242658,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,72,91,0.8782164946957108,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,72,94,0.7771547064669745,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,72,86,0.5998525006123971,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,72,57,0.5642841791339858,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,73,80,1.0973728921282113,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,73,91,0.7923724940222255,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,73,94,0.6692340248347278,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,73,86,0.5395792861628081,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,73,17,0.508107969518694,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,74,80,1.4847044091744266,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,74,91,1.1258118569666433,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,74,94,0.9034298300195568,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,74,86,0.7635852974248564,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,74,17,0.7291352730811845,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,75,80,1.5255930062303091,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,75,91,1.2690979225035852,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,75,94,0.9179459053806479,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,75,86,0.8524249336662394,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,75,17,0.8349382322192191,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,76,80,0.8829337084866484,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,76,94,0.6120797762319415,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,76,91,0.5695165540224935,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,76,57,0.4184589377924439,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,76,11,0.41701102346647256,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,77,80,2.1393273116774685,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,77,94,1.4665231022701437,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,77,91,1.4631763285746562,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,77,11,1.0482849202494724,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,77,86,0.9960216705615932,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,78,80,1.7184224518489817,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,78,91,1.2867574673861155,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,78,94,1.1549694607648002,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,78,11,0.8844398165960023,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,78,86,0.8687441367374347,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,79,80,1.3659026903330584,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,79,91,1.1471817845172225,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,79,94,0.8936645873614792,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,79,17,0.790232623087825,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,79,86,0.7630183147004148,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,80,91,7.845949413429164,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,80,94,5.266650573964825,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,80,86,5.223721421574226,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,80,57,4.884381366159119,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,80,59,4.579297224872664,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,81,80,2.0871295337466127,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,81,91,1.1751233398649792,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,81,86,0.7784487658922234,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,81,94,0.6991784967248925,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,81,57,0.6401198637712922,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,82,80,0.8435915276045035,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,82,91,0.5562394601922606,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,82,86,0.3518894552810678,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,82,87,0.2885977643981423,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,82,94,0.2758768761329506,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,83,80,0.5780074493488235,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,83,91,0.5749043788508589,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,83,86,0.3541072805188013,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,83,87,0.29733120782980765,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,83,92,0.2661346959811492,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,84,91,0.31065270275421397,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,84,80,0.1914378478631229,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,84,87,0.15315159022205127,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,84,86,0.15080518022791822,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,84,92,0.14486781366754675,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,85,80,1.5596786930377098,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,85,91,1.331980180881246,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,85,86,0.9029045848620149,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,85,87,0.7278944011391215,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,85,17,0.6375421400799081,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,86,91,4.6365713913911115,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,86,80,3.550527529995069,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,86,87,2.5668601065510335,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,86,92,2.1028933772417786,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,86,17,2.016480928154343,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,87,91,6.653453499819332,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,87,92,3.035217893281919,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,87,80,2.832240908580769,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,87,86,2.5395091497730724,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,87,17,2.252955151344105,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,88,80,1.8892145581082946,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,88,91,1.7276721998738012,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,88,86,1.1716326752573838,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,88,17,1.0176057830033123,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,88,87,1.0005414504238759,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,89,91,2.4663695323436734,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,89,80,2.371053841255259,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,89,86,1.6089303145865905,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,89,17,1.5857452943178583,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,89,87,1.4679010174966205,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,90,91,1.771650820531564,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,90,87,1.115874246415722,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,90,80,0.9821495273549864,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,90,17,0.8712693495259001,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,90,86,0.8590560561718283,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,91,92,8.170858231295982,0.2,1.5,hypothetical vehicle scenario; not observed mode share
