path_id,o_zone_id,d_zone_id,volume,link_sequence
1066,13,7,1.2176678314148652e-09,39;76;72;69;64;60;54
1067,13,7,-6.100203510091966e-09,39;75;65;67;45;59;60;54
1068,13,7,-7.914219364785963e-09,39;76;72;67;45;58;52;50;54
1069,13,7,-8.062374795007948e-09,39;75;64;61;58;52;50;54
1070,13,8,35.58058073046452,38;35;6;9;12;16
1071,13,8,-3.72934814969318e-09,39;75;64;60;54;17
1072,13,8,-7.499686599706659e-09,38;36;32;29;47
1073,13,8,-4.791083306660102e-09,39;75;65;68;60;54;17
1074,13,8,-6.69925382692736e-09,38;36;31;9;12;16
1075,13,8,2364.419419318024,38;35;5;1;4;16
1076,13,8,-4.7910833043176725e-09,39;76;72;68;60;54;17
1077,13,8,-8.434833978493955e-09,39;75;65;67;45;58;52;47
1078,13,8,-4.108420961447128e-09,39;75;64;60;55;47
1079,13,8,-8.434833978297248e-09,39;76;72;67;45;58;52;47
1080,13,9,-7.459269841079024e-09,38;36;32;26
1081,13,9,2400.0000000546793,38;35;6;9;13
1082,13,9,-8.915537909721889e-09,39;75;65;67;43;26
1083,13,9,-6.699253908258478e-09,38;36;31;9;13
1084,13,9,-8.915537909451186e-09,39;76;71;40;32;26
1085,13,9,-8.91553790962586e-09,39;76;72;67;43;26
1086,13,9,-8.91553790954236e-09,39;76;71;41;43;26
1087,13,9,-4.859285508870097e-09,38;35;6;10;32;26
1088,13,10,-5.351632921596393e-09,38;36;32
1089,13,10,-8.65529550838789e-09,39;75;65;67;43
1090,13,10,-8.655295507970104e-09,39;76;71;40;32
1091,13,10,-8.655295508239685e-09,39;76;72;67;43
1092,13,10,7600.000000039973,38;35;6;9;13;25
1093,13,10,-8.65529550811082e-09,39;76;71;41;43
1094,13,11,4000.0,38;36
1095,13,12,5200.0,38
1096,13,14,1.515994694292538e-06,39;76;71
1097,13,14,2399.999998484005,38;36;34
1098,13,15,1.5159929953550793e-06,39;75;65;67
1099,13,15,1.5160124520013343e-06,39;76;72;67
1100,13,15,1.5159919940817962e-06,39;76;71;41
1101,13,15,2799.999995452002,38;36;34;41
1102,13,16,-5.656254487030395e-09,38;36;32;29
1103,13,16,-7.868604016646681e-09,39;75;65;67;45;58;52
1104,13,16,-7.868604016281014e-09,39;76;72;67;45;58;52
1105,13,16,2400.0000000125815,39;75;64;60;55
1106,13,16,2.0764099006532187e-08,39;75;65;68;60;55
1107,13,16,-8.02307057668531e-09,39;75;64;61;58;52
1108,13,16,-8.682033438222023e-09,39;75;65;67;43;29
1109,13,16,-7.86860401596294e-09,39;76;71;41;45;58;52
1110,13,16,2.0764099104303506e-08,39;76;72;68;60;55
1111,13,16,-8.142439239450942e-09,39;75;65;68;61;58;52
1112,13,17,-5.091227759415997e-09,39;75;65;67;45;58
1113,13,17,-5.0912277571159715e-09,39;76;72;67;45;58
1114,13,17,-5.839847654179843e-09,39;75;64;61;58
1115,13,17,-7.69549700948176e-09,38;36;32;29;49
1116,13,17,-6.3354022569776524e-09,39;75;65;68;61;58
1117,13,17,-5.091227755116868e-09,39;76;71;41;45;58
1118,13,17,-6.335402255637507e-09,39;76;72;68;61;58
1119,13,17,-5.091227771466589e-09,39;75;64;60;55;49
1120,13,17,2000.0000000516463,38;36;32;30
1121,13,17,-5.0752125201608274e-09,38;36;34;41;45;58
1122,13,18,399.9999998664969,39;75;64;60
1123,13,18,2.0764099658469518e-08,39;75;65;68;60
1124,13,18,2.0764099767209702e-08,39;76;72;68;60
1125,13,18,-5.841594618212863e-09,38;36;32;29;50
1126,13,18,-7.914219363172411e-09,39;75;65;67;45;58;52;50
1127,13,18,1.217667888599383e-09,39;76;72;69;64;60
1128,13,18,-6.100203503462504e-09,39;75;65;67;45;59;60
1129,13,18,-7.91421936282225e-09,39;76;72;67;45;58;52;50
1130,13,18,-8.062374793326356e-09,39;75;64;61;58;52;50
1131,13,18,1.2658982404722475e-07,38;35;6;9;12;16;20;18
1132,13,19,1.5160075947522641e-06,39;75;65;67;45
1133,13,19,1.5160302880067934e-06,39;76;72;67;45
1134,13,19,1.6794370265849764e-08,39;75;64;61
1135,13,19,4.321168677618182e-09,39;75;65;68;61
1136,13,19,1.5160087530603327e-06,39;76;71;41;45
1137,13,19,4.321168707336068e-09,39;76;72;68;61
1138,13,19,1199.999995436638,38;36;34;41;45
1139,13,19,-2.092763532898978e-09,39;76;72;69;64;61
1140,13,19,-8.028518395113226e-09,38;36;32;29;49;53
1141,13,20,2399.999999963354,39;75;64
1142,13,20,2.0764099056528095e-08,39;75;65;68
1143,13,20,2.076409913879183e-08,39;76;72;68
1144,13,20,1.2176678250588888e-09,39;76;72;69;64
1145,13,20,-6.100203510828911e-09,39;75;65;67;45;59
1146,13,21,2400.0,39;75
1147,13,22,3520.2017395641824,39;75;65
1148,13,22,1679.7982604358172,39;76;72
1149,13,23,3200.0,39;76
1150,13,24,3200.0,39
1151,14,1,1200.000000022041,40;31;8;5
1152,14,1,-5.094473745575421e-09,40;33;35;5
1153,14,1,-5.1821619668377254e-09,42;73;74;38;35;5
1154,14,1,-4.298300535716383e-09,40;31;9;12;14;3
1155,14,1,-7.46579400614575e-09,40;32;26;23;11;8;5
1156,14,2,-4.244991308318911e-09,40;31;9;12;14
1157,14,2,-8.950288173773726e-09,41;45;58;52;47;19;14
1158,14,2,-5.094473735667121e-09,40;33;35;5;1
1159,14,2,400.00000006762036,40;31;8;5;1
1160,14,2,-9.194983732256256e-09,40;32;29;47;19;14
1161,14,2,-8.178787061283924e-09,40;32;26;23;12;14
1162,14,2,-5.18216195721195e-09,42;73;74;38;35;5;1
1163,14,2,-9.194983732304039e-09,41;43;29;47;19;14
1164,14,2,-8.9502881734204e-09,41;45;58;52;50;54;17;19;14
1165,14,2,-8.629440886529543e-09,41;45;59;60;54;17;19;14
1166,14,3,400.00000001027666,40;31;8
1167,14,3,-5.094473735663521e-09,40;33;35
1168,14,3,-5.182161957208496e-09,42;73;74;38;35
1169,14,4,2000.0,40;31
1170,14,5,400.00000000733564,40;31;9
1171,14,5,-7.3356277330128005e-09,40;32;26;23
1172,14,6,400.00000007569776,40;31;9;12
1173,14,6,-8.716106366387298e-09,41;45;58;52;47;19
1174,14,6,-9.064064098485687e-09,40;32;29;47;19
1175,14,6,-7.33562773301376e-09,40;32;26;23;12
1176,14,6,-9.06406409855001e-09,41;43;29;47;19
1177,14,6,-8.716106365861324e-09,41;45;58;52;50;54;17;19
1178,14,6,-8.201010298676336e-09,41;45;59;60;54;17;19
1179,14,6,-9.064064098206424e-09,40;32;29;50;54;17;19
1180,14,6,-7.335627733552427e-09,41;43;26;23;12
1181,14,6,-8.201007769822043e-09,42;72;68;60;54;17;19
1182,14,7,-5.5159597442437965e-09,41;45;58;52;50;54
1183,14,7,-8.049091423125086e-09,40;32;29;50;54
1184,14,7,795.7175721977803,41;45;59;60;54
1185,14,7,2.2131634244627145,41;46;68;60;54
1186,14,7,2.069264415918361,42;72;68;60;54
1187,14,7,-7.410644548604981e-09,41;45;58;52;47;20
1188,14,7,-8.049091423414248e-09,41;43;29;50;54
1189,14,7,-8.272218631232354e-09,40;31;9;12;16;20
1190,14,7,-8.52019565927906e-09,40;32;29;47;20
1191,14,7,7.65573051058418e-09,42;73;75;64;60;54
1192,14,8,-5.515959754301823e-09,41;45;58;52;47
1193,14,8,-8.049091424933865e-09,40;32;29;47
1194,14,8,-7.593803174406144e-09,40;31;9;12;16
1195,14,8,-8.049091425223007e-09,41;43;29;47
1196,14,8,-5.515959747312928e-09,41;45;58;52;50;54;17
1197,14,8,1595.661157659102,41;45;59;60;54;17
1198,14,8,-8.049091423680044e-09,40;32;29;50;54;17
1199,14,8,2.106272587525152,42;72;68;60;54;17
1200,14,8,-2.1279805573911538e-09,40;32;26;24
1201,14,8,2.2325697982740844,41;46;68;60;54;17
1202,14,9,1.0343807646973312e-09,40;32;26
1203,14,9,1.0343807555919388e-09,41;43;26
1204,14,9,2399.9999999979314,40;31;9;13
1205,14,10,2143.804243656407,40;32
1206,14,10,6256.1957563435935,41;43
1207,14,11,6400.0,40
1208,14,12,2799.999999740476,40;33
1209,14,12,2.595237729336955e-07,42;73;74;38
1210,14,13,7.0334019977473,42;73;74
1211,14,13,2392.966598002253,40;33;37
1212,14,15,5200.0,41
1213,14,16,2800.0000000186274,41;45;58;52
1214,14,16,-6.546585878558212e-09,40;32;29
1215,14,16,-6.546585879431894e-09,41;43;29
1216,14,16,-5.534067490376126e-09,42;72;67;45;58;52
1217,14,17,2800.000000008682,41;45;58
1218,14,17,-8.682033438842375e-09,40;32;29;49
1219,14,18,-5.515959738282577e-09,41;45;58;52;50
1220,14,18,-8.049091422048738e-09,40;32;29;50
1221,14,18,395.8679419488997,41;45;59;60
1222,14,18,2.166396301061435,41;46;68;60
1223,14,18,1.965661747468099,42;72;68;60
1224,14,18,-8.04909142233792e-09,41;43;29;50
1225,14,18,7.655730625337716e-09,42;73;75;64;60
1226,14,18,7.655731504007503e-09,41;46;69;64;60
1227,14,18,7.65573093922605e-09,42;72;69;64;60
1228,14,18,1.2177724677232801e-09,42;73;75;65;68;60
1229,14,19,1200.0,41;45
1230,14,20,1995.6496447668444,41;45;59
1231,14,20,2.115764005752231,42;72;68
1232,14,20,2.23459120875216,41;46;68
1233,14,20,7.65573044000172e-09,42;73;75;64
1234,14,20,7.655730753759293e-09,42;72;69;64
1235,14,20,7.65573131830347e-09,41;46;69;64
1236,14,20,1.2177723888380694e-09,42;73;75;65;68
1237,14,20,-5.534067489687276e-09,42;72;67;45;59
1238,14,21,1262.961647167325,42;73;75
1239,14,21,86.26928533863503,41;46;69
1240,14,21,250.76906749403986,42;72;69
1241,14,22,243.02875917093138,41;46
1242,14,22,4556.971240827851,42;72
1243,14,22,1.2176677082609598e-09,42;73;75;65
1244,14,23,4400.0,42
1245,14,24,1600.0,42;73
1246,15,1,11.924242851967064,44;40;31;8;5
1247,15,1,-5.182161641510568e-09,46;69;66;74;38;35;5
1248,15,1,-5.094473407564105e-09,44;40;33;35;5
1249,15,1,1961.7361221051583,43;26;23;11;8;5
1250,15,1,-5.1821616397170026e-09,46;70;73;74;38;35;5
1251,15,1,-8.21322038889637e-09,45;58;52;47;19;14;3
1252,15,1,26.33963508503664,43;27;31;8;5
1253,15,1,-5.094473453587441e-09,43;27;33;35;5
1254,15,1,-5.182161638462044e-09,44;42;73;74;38;35;5
1255,15,1,-8.213220387891624e-09,45;58;52;50;54;17;19;14;3
1256,15,2,-7.522040166990632e-09,45;58;52;47;19;14
1257,15,2,-8.557261513365827e-09,43;29;47;19;14
1258,15,2,-7.522040165086204e-09,45;58;52;50;54;17;19;14
1259,15,2,-4.4612027399655815e-09,45;59;60;54;17;19;14
1260,15,2,400.0000000107161,43;26;23;12;14
1261,15,2,-4.461179098398352e-09,46;68;60;54;17;19;14
1262,15,2,-8.557261512713747e-09,43;29;50;54;17;19;14
1263,15,2,-4.759056589387615e-09,45;59;60;55;47;19;14
1264,15,2,-6.748779930497114e-09,43;26;24;19;14
1265,15,2,4.187268023128327e-08,44;40;31;9;12;14
1266,15,3,7.493855036332939,44;40;31;8
1267,15,3,-5.1821616286157755e-09,46;69;66;74;38;35
1268,15,3,-5.094473394287168e-09,44;40;33;35
1269,15,3,381.69113946667153,43;26;23;11;8
1270,15,3,-5.1821616268219186e-09,46;70;73;74;38;35
1271,15,3,10.815005536487142,43;27;31;8
1272,15,3,-5.094473440317876e-09,43;27;33;35
1273,15,3,-5.182161625566854e-09,44;42;73;74;38;35
1274,15,3,-8.222083581802757e-09,45;58;52;47;19;15;11;8
1275,15,3,-5.534067194661016e-09,46;70;71;40;31;8
1276,15,4,12.44981674410873,44;40;31
1277,15,4,1959.7346409970237,43;26;23;11
1278,15,4,27.815542289200437,43;27;31
1279,15,4,-8.222083583424875e-09,45;58;52;47;19;15;11
1280,15,4,-5.534067205731194e-09,46;70;71;40;31
1281,15,4,-8.288397248643913e-09,45;58;52;48;26;23;11
1282,15,4,-8.288397214036916e-09,45;58;52;48;27;31
1283,15,5,799.9999999529101,43;26;23
1284,15,5,4.187267938205217e-08,44;40;31;9
1285,15,5,-8.22208358288765e-09,45;58;52;47;19;15
1286,15,5,4.1872674154366834e-08,43;27;31;9
1287,15,5,-8.288397248125307e-09,45;58;52;48;26;23
1288,15,5,-3.0965914451387795e-09,45;58;51;26;23
1289,15,5,-8.826325039598936e-09,43;29;47;19;15
1290,15,5,-8.222083581891772e-09,45;58;52;50;54;17;19;15
1291,15,6,-7.522040168723986e-09,45;58;52;47;19
1292,15,6,-8.557261513959345e-09,43;29;47;19
1293,15,6,-7.522040166817857e-09,45;58;52;50;54;17;19
1294,15,6,-4.461202747418055e-09,45;59;60;54;17;19
1295,15,6,800.0000000107162,43;26;23;12
1296,15,6,-4.461179107392611e-09,46;68;60;54;17;19
1297,15,6,-8.557261513307282e-09,43;29;50;54;17;19
1298,15,6,-4.759056596142967e-09,45;59;60;55;47;19
1299,15,6,-6.7487799334864855e-09,43;26;24;19
1300,15,6,4.1872679382362075e-08,44;40;31;9;12
1301,15,7,-5.5159597479244326e-09,45;58;52;50;54
1302,15,7,1997.7637373810721,45;59;60;54
1303,15,7,2.2362626407678974,46;68;60;54
1304,15,7,-7.41064454980702e-09,45;58;52;47;20
1305,15,7,-8.049091424079764e-09,43;29;50;54
1306,15,7,7.655731318452548e-09,46;69;64;60;54
1307,15,7,-8.520195659827772e-09,43;29;47;20
1308,15,8,-5.51595975540732e-09,45;58;52;47
1309,15,8,-8.049091425409242e-09,43;29;47
1310,15,8,-5.515959748342589e-09,45;58;52;50;54;17
1311,15,8,2397.7651966316816,45;59;60;54;17
1312,15,8,2.234803395448271,46;68;60;54;17
1313,15,8,-8.049091424155455e-09,43;29;50;54;17
1314,15,9,4000.0,43;26
1315,15,10,16000.0,43
1316,15,11,221.47935399028114,44;40
1317,15,11,5378.520646009719,43;27
1318,15,12,109.2257428941452,44;40;33
1319,15,12,2.595239560795007e-07,46;69;66;74;38
1320,15,12,2.5952396404692384e-07,46;70;73;74;38
1321,15,12,2690.7742563411057,43;27;33
1322,15,12,2.595239696316255e-07,44;42;73;74;38
1323,15,12,-5.5340674516866785e-09,46;70;71;40;33
1324,15,12,-8.288397248739892e-09,45;58;52;48;27;33
1325,15,13,8.820465356776777,46;69;66;74
1326,15,13,8.098173640648211,46;70;73;74
1327,15,13,7.216940433913749,44;42;73;74
1328,15,13,2775.8644205686614,44;40;33;37
1329,15,14,5200.0,44
1330,15,16,4800.0000000065465,45;58;52
1331,15,16,-6.546585879843949e-09,43;29
1332,15,17,6000.0,45;58
1333,15,18,-5.515959744184901e-09,45;58;52;50
1334,15,18,797.789181333959,45;59;60
1335,15,18,2.2108186719504124,46;68;60
1336,15,18,-8.049091423403091e-09,43;29;50
1337,15,18,7.655731389922117e-09,46;69;64;60
1338,15,19,3200.0,45
1339,15,20,4397.877324578121,45;59
1340,15,20,2.1226754218786352,46;68
1341,15,21,3200.0,46;69
1342,15,22,10400.0,46
1343,15,23,2411.63317546834,46;70
1344,15,23,1588.366824530442,44;42
1345,15,23,1.2176677150695695e-09,46;69;66;76
1346,15,24,624.1372123939625,46;69;66
1347,15,24,514.1438102605719,46;70;73
1348,15,24,461.7189773454655,44;42;73
1349,16,1,1504.0818338061802,47;19;14;3
1350,16,1,495.918165445706,50;54;17;19;14;3
1351,16,1,3.4841998025603093e-07,47;19;15;11;8;5
1352,16,1,3.068089255782256e-08,48;26;23;11;8;5
1353,16,1,3.068093109803988e-08,48;27;31;8;5
1354,16,1,-5.622354738200962e-09,48;27;33;35;5
1355,16,1,3.4842002959136584e-07,50;54;17;19;15;11;8;5
1356,16,1,-4.465656877758066e-09,48;26;23;12;14;3
1357,16,2,1152.8934261393501,47;19;14
1358,16,2,447.1065738606498,50;54;17;19;14
1359,16,3,23.678453113306425,47;19;15;11;8
1360,16,3,3.588939062712678e-08,48;26;23;11;8
1361,16,3,3.5889442773315114e-08,48;27;31;8
1362,16,3,-5.5682260944412486e-09,48;27;33;35
1363,16,3,21.911292649374555,50;54;17;19;15;11;8
1364,16,3,468.72886693683114,47;19;14;3;2
1365,16,3,9.388906758927606e-09,49;51;26;23;11;8
1366,16,3,285.6813872215844,50;54;17;19;14;3;2
1367,16,3,9.38891336627815e-09,49;51;27;31;8
1368,16,3,-6.084996536384239e-09,49;51;27;33;35
1369,16,4,2620.557448997864,47;19;15;11
1370,16,4,3.588935968753282e-08,48;26;23;11
1371,16,4,3.5889411304540075e-08,48;27;31
1372,16,4,579.4425509303576,50;54;17;19;15;11
1373,16,5,1505.5782995996917,47;19;15
1374,16,5,3.588935997506832e-08,48;26;23
1375,16,5,494.42170036441877,50;54;17;19;15
1376,16,6,3007.1429571925255,47;19
1377,16,6,592.8570428074746,50;54;17;19
1378,16,7,5600.0,50;54
1379,16,8,8800.0,47
1380,16,9,5600.0,48;26
1381,16,10,17600.0,48
1382,16,11,5600.0,48;27
1383,16,12,-5.50276907614751e-09,48;27;33
1384,16,12,-6.034002661542493e-09,49;51;27;33
1385,16,12,2799.999999991336,47;19;15;11;8;7
1386,16,12,3.588935965866869e-08,48;26;23;11;8;7
1387,16,12,-7.83575224236953e-09,49;53;57;44;40;33
1388,16,12,-7.852992505377776e-09,49;53;57;46;69;66;74;38
1389,16,13,-5.642337741831677e-09,48;27;33;37
1390,16,13,-7.868604016924792e-09,49;53;57;46;69;66;74
1391,16,13,2400.000000009808,50;56;62;66;74
1392,16,13,-7.868604016585112e-09,49;53;57;46;70;73;74
1393,16,13,-8.028518388294703e-09,49;53;59;62;66;74
1394,16,13,2.21456230924965e-08,50;56;63;69;66;74
1395,16,13,-8.679600966091985e-09,48;28;46;69;66;74
1396,16,13,-7.868604016347533e-09,49;53;57;44;42;73;74
1397,16,13,-8.142441883516915e-09,49;53;59;63;69;66;74
1398,16,13,2.2145623153958906e-08,50;56;63;70;73;74
1399,16,14,2800.000000018594,49;53;57;44
1400,16,14,-6.5298350339840305e-09,48;27;34
1401,16,14,-6.529835035703838e-09,48;28;44
1402,16,14,-5.534067490013358e-09,49;53;57;46;70;71
1403,16,15,4800.00000000653,49;53;57
1404,16,15,-6.5298350361311134e-09,48;28
1405,16,17,11200.0,49
1406,16,18,2000.0,50
1407,16,19,5200.0,49;53
1408,16,20,6400.000000008028,50;56
1409,16,20,-8.028518388534023e-09,49;53;59
1410,16,21,-7.868604016924733e-09,49;53;57;46;69
1411,16,21,2400.0000000105742,50;56;62
1412,16,21,-8.028518388294644e-09,49;53;59;62
1413,16,21,2.214562309379691e-08,50;56;63;69
1414,16,21,-8.679600966091955e-09,48;28;46;69
1415,16,21,-8.142441883516863e-09,49;53;59;63;69
1416,16,22,-7.717247493142064e-09,49;53;57;46
1417,16,22,4800.0000000171385,50;56;63
1418,16,22,-8.02851838848614e-09,49;53;59;63
1419,16,22,-8.623041646905224e-09,48;28;46
1420,16,22,7.23049058769774e-09,50;56;62;65
1421,16,23,-7.717247492769158e-09,49;53;57;46;70
1422,16,23,2000.000000048595,50;56;63;70
1423,16,23,-7.717247492492694e-09,49;53;57;44;42
1424,16,23,-8.028518388218054e-09,49;53;59;63;70
1425,16,23,-8.103232442034282e-09,49;53;57;46;69;66;76
1426,16,23,-8.623041646396015e-09,48;27;34;42
1427,16,23,-8.623041646771075e-09,48;28;46;70
1428,16,23,7.2304903510082e-09,50;56;62;66;76
1429,16,23,1.2176677176933599e-09,50;56;63;69;66;76
1430,16,23,-8.230931966941552e-09,49;53;59;62;66;76
1431,16,24,-7.86860401646703e-09,49;53;57;46;69;66
1432,16,24,1200.0000000128448,50;56;62;66
1433,16,24,-7.868604016127337e-09,49;53;57;46;70;73
1434,16,24,-8.02851838791193e-09,49;53;59;62;66
1435,16,24,2.21456231759338e-08,50;56;63;69;66
1436,16,24,-7.868604015889745e-09,49;53;57;44;42;73
1437,16,24,-8.679600965917288e-09,48;28;46;69;66
1438,16,24,-8.14244188318061e-09,49;53;59;63;69;66
1439,16,24,2.2145623237367088e-08,50;56;63;70;73
1440,16,24,-8.679600965445685e-09,48;27;34;42;73
1441,17,1,-7.589258514182687e-09,52;47;19;14;3
1442,17,1,-7.589258512364471e-09,52;50;54;17;19;14;3
1443,17,1,-7.6053648943623e-09,52;47;19;15;11;8;5
1444,17,1,-7.724126529198489e-09,52;48;26;23;11;8;5
1445,17,1,-7.724126467491239e-09,52;48;27;31;8;5
1446,17,1,-8.445378659446717e-09,52;48;27;33;35;5
1447,17,1,1592.78642271877,51;26;23;11;8;5
1448,17,1,-7.605364892565631e-09,52;50;54;17;19;15;11;8;5
1449,17,1,7.213577340607469,51;27;31;8;5
1450,17,1,-5.094473452852984e-09,51;27;33;35;5
1451,17,2,503.2300494460258,52;47;19;14
1452,17,2,296.7699505539742,52;50;54;17;19;14
1453,17,3,-7.605364891749588e-09,52;47;19;15;11;8
1454,17,3,-7.724126526709893e-09,52;48;26;23;11;8
1455,17,3,-7.724126464998308e-09,52;48;27;31;8
1456,17,3,-8.445378658275717e-09,52;48;27;33;35
1457,17,3,389.11130015335505,51;26;23;11;8
1458,17,3,-7.60536488995282e-09,52;50;54;17;19;15;11;8
1459,17,3,10.888699903685183,51;27;31;8
1460,17,3,-5.094473440981804e-09,51;27;33;35
1461,17,3,-7.605364926772455e-09,52;47;19;14;3;2
1462,17,3,-5.236074101542335e-09,53;57;44;40;31;8
1463,17,4,-7.605364894530066e-09,52;47;19;15;11
1464,17,4,-7.724126529358108e-09,52;48;26;23;11
1465,17,4,-7.724126467651123e-09,52;48;27;31
1466,17,4,1977.2426446418494,51;26;23;11
1467,17,4,-7.605364892733417e-09,52;50;54;17;19;15;11
1468,17,4,22.757355404517874,51;27;31
1469,17,4,-5.236074113226638e-09,53;57;44;40;31
1470,17,4,-5.2360744271874864e-09,53;57;43;26;23;11
1471,17,4,-5.2360741557492404e-09,53;57;43;27;31
1472,17,5,-7.605364893553292e-09,52;47;19;15
1473,17,5,-7.724126528426511e-09,52;48;26;23
1474,17,5,800.0000000359908,51;26;23
1475,17,5,-7.605364891756596e-09,52;50;54;17;19;15
1476,17,5,-7.819781913934223e-09,52;48;27;31;9
1477,17,5,-5.236074423094054e-09,53;57;43;26;23
1478,17,6,1506.7533854496685,52;47;19
1479,17,6,493.24661455033174,52;50;54;17;19
1480,17,7,4000.000000003872,52;50;54
1481,17,7,-3.871923111583748e-09,52;47;20
1482,17,8,4956.970655111113,52;47
1483,17,8,643.0293448888867,52;50;54;17
1484,17,9,-7.724126529642354e-09,52;48;26
1485,17,9,3600.0000000077243,51;26
1486,17,10,-7.724126529909613e-09,52;48
1487,17,10,15600.000000007725,51
1488,17,11,-7.724126529677102e-09,52;48;27
1489,17,11,4000.0000000181963,51;27
1490,17,11,-5.236074386223835e-09,53;57;44;40
1491,17,11,-5.2360744285892465e-09,53;57;43;27
1492,17,12,-7.724126529468706e-09,52;48;27;33
1493,17,12,2400.0000000520354,51;27;33
1494,17,12,-5.2360743853075305e-09,53;57;44;40;33
1495,17,12,-5.3188160440500845e-09,53;57;46;69;66;74;38
1496,17,12,-5.318816042397285e-09,53;57;46;70;73;74;38
1497,17,12,-6.0266662626700895e-09,53;59;62;66;74;38
1498,17,12,-5.2360744276734716e-09,53;57;43;27;33
1499,17,12,-5.392398887820112e-09,52;47;19;15;11;8;7
1500,17,12,-5.318816041241178e-09,53;57;44;42;73;74;38
1501,17,12,-6.4637603112662385e-09,53;59;63;69;66;74;38
1502,17,13,-5.23607388780032e-09,53;57;46;69;66;74
1503,17,13,-5.2360738860877255e-09,53;57;46;70;73;74
1504,17,13,-5.967214285917598e-09,53;59;62;66;74
1505,17,13,-7.72412652936448e-09,52;48;27;33;37
1506,17,13,-5.236073884889703e-09,53;57;44;42;73;74
1507,17,13,-6.416746513432888e-09,53;59;63;69;66;74
1508,17,13,-6.4167465125259074e-09,53;59;63;70;73;74
1509,17,13,2000.0000000527054,51;27;33;37
1510,17,13,-5.236073896131458e-09,52;50;56;62;66;74
1511,17,13,-5.236074384849524e-09,53;57;44;40;33;37
1512,17,14,2800.0000000086798,53;57;44
1513,17,14,-8.679600966496092e-09,52;48;27;34
1514,17,15,6000.0,53;57
1515,17,16,11200.0,52
1516,17,18,2400.0,52;50
1517,17,19,6800.0,53
1518,17,20,1.627662370744257e-08,53;59
1519,17,20,6799.999999983723,52;50;56
1520,17,21,484.23144223955006,53;57;46;69
1521,17,21,1.6276623766974533e-08,53;59;62
1522,17,21,4.458163985830342e-09,53;59;63;69
1523,17,21,1915.768557739715,52;50;56;62
1524,17,22,6799.999999995542,53;57;46
1525,17,22,4.4581639133926135e-09,53;59;63
1526,17,23,1360.0094282489963,53;57;46;70
1527,17,23,1039.9905717311424,53;57;44;42
1528,17,23,4.458163937743381e-09,53;59;63;70
1529,17,23,1.217667725012201e-09,53;57;46;69;66;76
1530,17,23,-2.138472462326604e-09,53;59;62;66;76
1531,17,23,2.2145622857884786e-08,52;50;56;63;70
1532,17,23,-3.6832866485437983e-09,53;59;63;69;66;76
1533,17,23,-2.1384724177140405e-09,53;59;62;65;70
1534,17,24,266.44548308932474,53;57;46;69;66
1535,17,24,245.6607205480451,53;57;46;70;73
1536,17,24,1.6276623969413607e-08,53;59;62;66
1537,17,24,233.11747696818568,53;57;44;42;73
1538,17,24,4.458164050409881e-09,53;59;63;69;66
1539,17,24,4.458164062023152e-09,53;59;63;70;73
1540,17,24,454.77631934710564,52;50;56;62;66
1541,17,24,2.2145623455833084e-08,52;50;56;63;69;66
1542,18,1,399.99999946590606,54;17;19;14;3
1543,18,1,8.74589630048299e-08,55;47;19;14;3
1544,18,1,3.4842004567372545e-07,54;17;19;15;11;8;5
1545,18,1,6.662393379262423e-08,55;47;19;15;11;8;5
1546,18,1,1.8700742143063038e-08,55;48;26;23;11;8;5
1547,18,1,1.8700758552715175e-08,55;48;27;31;8;5
1548,18,1,-5.810536366535875e-09,55;48;27;33;35;5
1549,18,4,399.9999998701429,54;17;19;15;11
1550,18,4,8.745896305327023e-08,55;47;19;15;11
1551,18,4,2.1199025070909537e-08,55;48;26;23;11
1552,18,4,2.11990449832669e-08,55;48;27;31
1553,18,6,399.99999991254106,54;17;19
1554,18,6,8.745896306021357e-08,55;47;19
1555,18,7,800.0,54
1556,18,8,1200.0,54;17
1557,18,9,-7.551810896931095e-09,55;48;26
1558,18,9,800.0000000075519,54;17;21
1559,18,10,2800.0,55;48
1560,18,11,799.9999999764253,55;48;27
1561,18,11,2.357469519972124e-08,55;49;51;27
1562,18,12,-5.763273679219105e-09,55;48;27;33
1563,18,12,799.9999996094978,56;62;66;74;38
1564,18,12,2.831725150496438e-07,54;17;19;15;11;8;7
1565,18,12,2.21456232573937e-08,56;63;69;66;74;38
1566,18,12,2.2145623319115296e-08,56;63;70;73;74;38
1567,18,12,-6.23799400350637e-09,55;49;51;27;33
1568,18,12,6.314164598510255e-08,55;47;19;15;11;8;7
1569,18,12,1.8197759846013716e-08,55;48;26;23;11;8;7
1570,18,12,1.2176678497027036e-09,56;62;65;70;73;74;38
1571,18,12,-7.51753580215488e-09,54;17;22;48;27;33
1572,18,13,399.9999998598754,56;62;66;74
1573,18,13,2.2145623507124423e-08,56;63;69;66;74
1574,18,13,2.2145623568900124e-08,56;63;70;73;74
1575,18,13,-5.828841860412267e-09,55;48;27;33;37
1576,18,13,1.2176678878628878e-09,56;62;65;70;73;74
1577,18,13,-7.914219363439061e-09,55;49;53;57;46;69;66;74
1578,18,13,-6.078829010624638e-09,56;61;57;46;69;66;74
1579,18,13,-7.914219363113787e-09,55;49;53;57;46;70;73;74
1580,18,13,1.3041943611290212e-07,54;17;19;15;11;8;7;37
1581,18,13,-8.067608424368553e-09,55;49;53;59;62;66;74
